feature_1,feature_2,correlation,absolute_correlation,above_0p8
Number_of_Night_Awakenings,Vegetable_Intake_Per_Day,-0.00450448496827621,0.00450448496827621,False
Sitting_Hours_Per_Day,Anxiety_Score,0.004454162991999445,0.004454162991999445,False
Exercise_Duration_Minutes,Sitting_Hours_Per_Day,0.0043712926141079855,0.0043712926141079855,False
Sugary_Drinks_Per_Week,Sitting_Hours_Per_Day,-0.004366500323684571,0.004366500323684571,False
Sleep_Duration_Hours,Daily_Calorie_Intake,0.004362369792328479,0.004362369792328479,False
Height_cm,Weekend_Sleep_Difference_Hours,0.004315469746394345,0.004315469746394345,False
Working_Hours_Per_Day,Depression_Risk_Score,0.004298662729159555,0.004298662729159555,False
Breakfast_Regularity_Score,Blood_Sugar_Level,-0.0042910018124846395,0.0042910018124846395,False
Weight_kg,Exercise_Duration_Minutes,0.00426526699178178,0.00426526699178178,False
Sleep_Quality_Score,Working_Hours_Per_Day,-0.004250950727436938,0.004250950727436938,False
BMI,Exercise_Duration_Minutes,0.0042485403577087535,0.0042485403577087535,False
Weight_kg,Depression_Risk_Score,-0.004226545687585621,0.004226545687585621,False
Weekend_Sleep_Difference_Hours,Resting_Heart_Rate,0.0041723255410844266,0.0041723255410844266,False
Daily_Steps,Sitting_Hours_Per_Day,-0.004168640990733848,0.004168640990733848,False
Age,Mood_Score,-0.004155476987684535,0.004155476987684535,False
Daily_Steps,Diastolic_BP,0.004127799144841012,0.004127799144841012,False
Weekend_Sleep_Difference_Hours,Cholesterol_Level,0.004108365901523933,0.004108365901523933,False
Fruit_Intake_Per_Day,Energy_Level_Score,0.004048485812763541,0.004048485812763541,False
Screen_Time_Before_Bed_Hours,Breakfast_Regularity_Score,-0.003993447263952914,0.003993447263952914,False
Daily_Calorie_Intake,Stress_Level,0.003982010231118036,0.003982010231118036,False
Number_of_Night_Awakenings,Exercise_Frequency_Per_Week,0.003949314387147582,0.003949314387147582,False
Weight_kg,Water_Intake_Liters,-0.003935927420928374,0.003935927420928374,False
Sugary_Drinks_Per_Week,Fast_Food_Meals_Per_Week,0.003928313898854529,0.003928313898854529,False
BMI,Protein_Intake_Grams,0.0039010460518105468,0.0039010460518105468,False
Vegetable_Intake_Per_Day,Fatigue_Level_Score,0.003888107295560117,0.003888107295560117,False
Sugary_Drinks_Per_Week,Social_Interaction_Score,0.0038753368553328216,0.0038753368553328216,False
Working_Hours_Per_Day,Mood_Score,-0.0038111617772433326,0.0038111617772433326,False
Daily_Steps,Fast_Food_Meals_Per_Week,0.003772065034596587,0.003772065034596587,False
Vegetable_Intake_Per_Day,Anxiety_Score,-0.0036970059571835457,0.0036970059571835457,False
Stress_Level,Outdoor_Time_Hours,-0.0036912097426883166,0.0036912097426883166,False
Sitting_Hours_Per_Day,Focus_Concentration_Score,0.003673166525997774,0.003673166525997774,False
Sleep_Duration_Hours,Outdoor_Time_Hours,-0.003672014401802663,0.003672014401802663,False
Weekend_Sleep_Difference_Hours,Anxiety_Score,0.0035546846282217296,0.0035546846282217296,False
Nap_Frequency_Per_Week,Water_Intake_Liters,0.0035426612128359883,0.0035426612128359883,False
BMI,Mood_Score,0.003523091350799711,0.003523091350799711,False
Age,Focus_Concentration_Score,-0.0035162319063317057,0.0035162319063317057,False
Screen_Time_Before_Bed_Hours,Protein_Intake_Grams,-0.003449381712394868,0.003449381712394868,False
Water_Intake_Liters,Breakfast_Regularity_Score,-0.0034303531525010852,0.0034303531525010852,False
Weight_kg,Screen_Time_Before_Bed_Hours,0.003398346803460738,0.003398346803460738,False
Nap_Frequency_Per_Week,Immune_Health_Score,0.0033511824631820356,0.0033511824631820356,False
Fruit_Intake_Per_Day,Outdoor_Time_Hours,-0.00328925237881795,0.00328925237881795,False
Nap_Frequency_Per_Week,Daily_Steps,-0.0032258714032650728,0.0032258714032650728,False
Sleep_Duration_Hours,Cholesterol_Level,0.003197686070130304,0.003197686070130304,False
Sleep_Duration_Hours,Exercise_Frequency_Per_Week,0.0031819368266541395,0.0031819368266541395,False
Sleep_Quality_Score,Cholesterol_Level,-0.0031769528662071275,0.0031769528662071275,False
Screen_Time_Before_Bed_Hours,Diastolic_BP,-0.003167730787623057,0.003167730787623057,False
Weight_kg,Sleep_Quality_Score,0.003158632114714035,0.003158632114714035,False
Working_Hours_Per_Day,Blood_Sugar_Level,0.003156908456838558,0.003156908456838558,False
Height_cm,Diastolic_BP,0.003132031670383031,0.003132031670383031,False
Nap_Frequency_Per_Week,Fatigue_Level_Score,-0.003131425181848453,0.003131425181848453,False
Number_of_Night_Awakenings,Diastolic_BP,-0.0031227537686374313,0.0031227537686374313,False
Screen_Time_Before_Bed_Hours,Daily_Calorie_Intake,0.0030126817059609443,0.0030126817059609443,False
Weekend_Sleep_Difference_Hours,Health_Score,0.002964079022824578,0.002964079022824578,False
Nap_Frequency_Per_Week,Focus_Concentration_Score,0.0029523822401508497,0.0029523822401508497,False
Sleep_Duration_Hours,Social_Interaction_Score,0.002918129100139315,0.002918129100139315,False
Breakfast_Regularity_Score,Life_Satisfaction_Score,0.0029074625956395893,0.0029074625956395893,False
Sitting_Hours_Per_Day,Resting_Heart_Rate,0.002865407590890969,0.002865407590890969,False
Sleep_Quality_Score,Screen_Time_Before_Bed_Hours,-0.002857065104163283,0.002857065104163283,False
Outdoor_Time_Hours,Blood_Sugar_Level,-0.002799422938394799,0.002799422938394799,False
Weekend_Sleep_Difference_Hours,Immune_Health_Score,-0.0027832015049644877,0.0027832015049644877,False
Sleep_Quality_Score,Vegetable_Intake_Per_Day,0.002776262280947929,0.002776262280947929,False
BMI,Life_Satisfaction_Score,0.0027744510954299363,0.0027744510954299363,False
Vegetable_Intake_Per_Day,Life_Satisfaction_Score,-0.0027742697910968415,0.0027742697910968415,False
Vegetable_Intake_Per_Day,Energy_Level_Score,-0.0027597650992989163,0.0027597650992989163,False
Age,Weekend_Sleep_Difference_Hours,-0.0027573742236232175,0.0027573742236232175,False
Weekend_Sleep_Difference_Hours,Water_Intake_Liters,-0.002755912823562709,0.002755912823562709,False
Weekend_Sleep_Difference_Hours,Healthy_Aging_Score,0.0027368324382918367,0.0027368324382918367,False
Sitting_Hours_Per_Day,Energy_Level_Score,-0.0026917926844934876,0.0026917926844934876,False
Protein_Intake_Grams,Stress_Level,0.0026639043070023453,0.0026639043070023453,False
Weekend_Sleep_Difference_Hours,Outdoor_Time_Hours,0.002661700265330629,0.002661700265330629,False
Vegetable_Intake_Per_Day,Resting_Heart_Rate,-0.0026547429480070846,0.0026547429480070846,False
Protein_Intake_Grams,Working_Hours_Per_Day,0.0026526655752241945,0.0026526655752241945,False
Sleep_Duration_Hours,Protein_Intake_Grams,-0.0026295554714299706,0.0026295554714299706,False
Protein_Intake_Grams,Sugary_Drinks_Per_Week,-0.0025137805039740493,0.0025137805039740493,False
Outdoor_Time_Hours,Social_Interaction_Score,0.0025129768392374505,0.0025129768392374505,False
Daily_Steps,Stress_Level,-0.0025063204354938127,0.0025063204354938127,False
Sugary_Drinks_Per_Week,Mood_Score,-0.0024845010131109993,0.0024845010131109993,False
Number_of_Night_Awakenings,Systolic_BP,0.0024647433038996174,0.0024647433038996174,False
Social_Interaction_Score,Cholesterol_Level,0.0024553318280866486,0.0024553318280866486,False
Weekend_Sleep_Difference_Hours,Exercise_Duration_Minutes,-0.0024526700958502844,0.0024526700958502844,False
Number_of_Night_Awakenings,Nap_Frequency_Per_Week,0.0024291234070884624,0.0024291234070884624,False
Weekend_Sleep_Difference_Hours,Blood_Sugar_Level,0.002418208648559484,0.002418208648559484,False
Nap_Frequency_Per_Week,Stress_Level,-0.0024162379313737293,0.0024162379313737293,False
Nap_Frequency_Per_Week,Screen_Time_Before_Bed_Hours,0.0023866777932191777,0.0023866777932191777,False
Height_cm,Fatigue_Level_Score,-0.002354430993449847,0.002354430993449847,False
Weight_kg,Fatigue_Level_Score,0.00234185892470713,0.00234185892470713,False
Sugary_Drinks_Per_Week,Systolic_BP,-0.0023120674115608437,0.0023120674115608437,False
Daily_Calorie_Intake,Social_Interaction_Score,-0.002307163873586334,0.002307163873586334,False
Daily_Steps,Working_Hours_Per_Day,-0.0022648134413413503,0.0022648134413413503,False
Sleep_Duration_Hours,Sugary_Drinks_Per_Week,-0.002214564972228885,0.002214564972228885,False
Screen_Time_Before_Bed_Hours,Systolic_BP,-0.0022096848053405646,0.0022096848053405646,False
Screen_Time_Before_Bed_Hours,Stress_Level,-0.0021832551355280825,0.0021832551355280825,False
Fruit_Intake_Per_Day,Systolic_BP,-0.002177946374467254,0.002177946374467254,False
Sitting_Hours_Per_Day,Blood_Sugar_Level,-0.0021008361679548757,0.0021008361679548757,False
Exercise_Duration_Minutes,Working_Hours_Per_Day,0.002055917540361638,0.002055917540361638,False
Fast_Food_Meals_Per_Week,Sitting_Hours_Per_Day,-0.001998813959429368,0.001998813959429368,False
Water_Intake_Liters,Blood_Sugar_Level,0.001997164290443753,0.001997164290443753,False
Sugary_Drinks_Per_Week,Diastolic_BP,-0.0019775927735214472,0.0019775927735214472,False
BMI,Depression_Risk_Score,0.0019589619763213263,0.0019589619763213263,False
Weight_kg,Resting_Heart_Rate,-0.001911184056924977,0.001911184056924977,False
Sleep_Duration_Hours,Weekend_Sleep_Difference_Hours,0.0017906731326587167,0.0017906731326587167,False
Weekend_Sleep_Difference_Hours,Stress_Level,0.0017531009561412353,0.0017531009561412353,False
BMI,Focus_Concentration_Score,-0.0017070136019282083,0.0017070136019282083,False
Number_of_Night_Awakenings,Fruit_Intake_Per_Day,-0.0015704016498396735,0.0015704016498396735,False
Screen_Time_Before_Bed_Hours,Anxiety_Score,-0.0015606839813522766,0.0015606839813522766,False
BMI,Energy_Level_Score,0.0015353063286293795,0.0015353063286293795,False
Number_of_Night_Awakenings,Outdoor_Time_Hours,0.0015317204209459006,0.0015317204209459006,False
Height_cm,Fruit_Intake_Per_Day,-0.00152338470878577,0.00152338470878577,False
Height_cm,Screen_Time_Before_Bed_Hours,-0.001519139307174349,0.001519139307174349,False
Height_cm,Sugary_Drinks_Per_Week,0.0014893349331724789,0.0014893349331724789,False
Sleep_Quality_Score,Sugary_Drinks_Per_Week,0.001473227495649801,0.001473227495649801,False
Exercise_Frequency_Per_Week,Breakfast_Regularity_Score,0.0014621019654257614,0.0014621019654257614,False
Nap_Frequency_Per_Week,Resting_Heart_Rate,0.001426999086659609,0.001426999086659609,False
Vegetable_Intake_Per_Day,Stress_Level,-0.001413905920404452,0.001413905920404452,False
Screen_Time_Before_Bed_Hours,Sugary_Drinks_Per_Week,0.00139590471571568,0.00139590471571568,False
Weekend_Sleep_Difference_Hours,Exercise_Frequency_Per_Week,0.0012850916233763893,0.0012850916233763893,False
Vegetable_Intake_Per_Day,Mood_Score,-0.0012750834358297347,0.0012750834358297347,False
Daily_Steps,Sugary_Drinks_Per_Week,0.001267736998504286,0.001267736998504286,False
BMI,Fruit_Intake_Per_Day,-0.0012552307489561993,0.0012552307489561993,False
Exercise_Frequency_Per_Week,Fruit_Intake_Per_Day,0.0012320148399540087,0.0012320148399540087,False
Water_Intake_Liters,Diastolic_BP,-0.001213122931305915,0.001213122931305915,False
Sitting_Hours_Per_Day,Cholesterol_Level,0.0011967629371947518,0.0011967629371947518,False
Age,Fatigue_Level_Score,-0.001157861086199596,0.001157861086199596,False
Weight_kg,Fruit_Intake_Per_Day,-0.0011508741311924769,0.0011508741311924769,False
Protein_Intake_Grams,Social_Interaction_Score,-0.0011259554719192794,0.0011259554719192794,False
Weekend_Sleep_Difference_Hours,Life_Satisfaction_Score,0.0010778822643965462,0.0010778822643965462,False
Daily_Calorie_Intake,Sugary_Drinks_Per_Week,0.0010491483351346969,0.0010491483351346969,False
Screen_Time_Before_Bed_Hours,Life_Satisfaction_Score,-0.0009727576435242365,0.0009727576435242365,False
Exercise_Frequency_Per_Week,Vegetable_Intake_Per_Day,-0.0009724135668800122,0.0009724135668800122,False
Number_of_Night_Awakenings,Immune_Health_Score,-0.0009646224345708959,0.0009646224345708959,False
Age,Fruit_Intake_Per_Day,-0.0009369943110210341,0.0009369943110210341,False
Fruit_Intake_Per_Day,Fatigue_Level_Score,0.0009128131710690019,0.0009128131710690019,False
Social_Interaction_Score,Blood_Sugar_Level,0.000907448718921056,0.000907448718921056,False
Weight_kg,Anxiety_Score,-0.0008987867110212505,0.0008987867110212505,False
Weekend_Sleep_Difference_Hours,Breakfast_Regularity_Score,-0.0008768971548190603,0.0008768971548190603,False
Sleep_Duration_Hours,Exercise_Duration_Minutes,-0.0008551983134233101,0.0008551983134233101,False
Screen_Time_Before_Bed_Hours,Blood_Sugar_Level,-0.000825368153140466,0.000825368153140466,False
Weekend_Sleep_Difference_Hours,Nap_Frequency_Per_Week,0.0007957493457791581,0.0007957493457791581,False
Number_of_Night_Awakenings,Exercise_Duration_Minutes,0.0007797690643949341,0.0007797690643949341,False
Height_cm,Exercise_Duration_Minutes,0.0007619865003521427,0.0007619865003521427,False
Vegetable_Intake_Per_Day,Cholesterol_Level,-0.0007028517449637494,0.0007028517449637494,False
Screen_Time_Before_Bed_Hours,Fast_Food_Meals_Per_Week,0.0006766356051931302,0.0006766356051931302,False
Screen_Time_Before_Bed_Hours,Vegetable_Intake_Per_Day,-0.0006655733391282342,0.0006655733391282342,False
Screen_Time_Before_Bed_Hours,Cholesterol_Level,-0.0006568410659084414,0.0006568410659084414,False
Number_of_Night_Awakenings,Social_Interaction_Score,0.0006543803453610431,0.0006543803453610431,False
Exercise_Duration_Minutes,Fruit_Intake_Per_Day,0.0006494683818963687,0.0006494683818963687,False
Screen_Time_Before_Bed_Hours,Depression_Risk_Score,0.000635763934926908,0.000635763934926908,False
BMI,Sleep_Quality_Score,0.0006047246367236706,0.0006047246367236706,False
Age,Life_Satisfaction_Score,0.000601658066087643,0.000601658066087643,False
Daily_Calorie_Intake,Fruit_Intake_Per_Day,-0.0005846185314551083,0.0005846185314551083,False
Height_cm,Nap_Frequency_Per_Week,-0.0005808568575381118,0.0005808568575381118,False
Screen_Time_Before_Bed_Hours,Outdoor_Time_Hours,-0.0005703386134769315,0.0005703386134769315,False
Sleep_Quality_Score,Fruit_Intake_Per_Day,0.0005156443835449214,0.0005156443835449214,False
Weekend_Sleep_Difference_Hours,Depression_Risk_Score,-0.0005034025324713709,0.0005034025324713709,False
Social_Interaction_Score,Immune_Health_Score,0.0005005480219474822,0.0005005480219474822,False
Breakfast_Regularity_Score,Working_Hours_Per_Day,-0.0004925152693562169,0.0004925152693562169,False
Stress_Level,Cholesterol_Level,0.0004690076700736559,0.0004690076700736559,False
Fast_Food_Meals_Per_Week,Energy_Level_Score,0.0004287474044328575,0.0004287474044328575,False
Sleep_Duration_Hours,Daily_Steps,0.0004240168984614028,0.0004240168984614028,False
Weight_kg,Stress_Level,-0.0004075174183896856,0.0004075174183896856,False
Daily_Steps,Vegetable_Intake_Per_Day,-0.00035274848679024175,0.00035274848679024175,False
Sitting_Hours_Per_Day,Depression_Risk_Score,0.00032384888697769665,0.00032384888697769665,False
Weekend_Sleep_Difference_Hours,Protein_Intake_Grams,0.00030938777456995873,0.00030938777456995873,False
Vegetable_Intake_Per_Day,Depression_Risk_Score,0.00022457217304555418,0.00022457217304555418,False
Fast_Food_Meals_Per_Week,Focus_Concentration_Score,0.00022168044197702443,0.00022168044197702443,False
Sitting_Hours_Per_Day,Mood_Score,-0.00010441178527035754,0.00010441178527035754,False
Nap_Frequency_Per_Week,Exercise_Frequency_Per_Week,0.00010405252626348755,0.00010405252626348755,False
Protein_Intake_Grams,Sitting_Hours_Per_Day,-9.826634586715173e-05,9.826634586715173e-05,False
Weight_kg,Vegetable_Intake_Per_Day,9.20289197201041e-05,9.20289197201041e-05,False
Fast_Food_Meals_Per_Week,Breakfast_Regularity_Score,8.40776989443178e-05,8.40776989443178e-05,False
Sleep_Duration_Hours,Nap_Frequency_Per_Week,-5.95262953031267e-05,5.95262953031267e-05,False
Height_cm,Fast_Food_Meals_Per_Week,2.038052422617068e-05,2.038052422617068e-05,False
