contract,fold,model,transformed_feature,coefficient,abs_coefficient
full_non_sleep,4,elastic_alpha_0p001_l1_0p9,cat__Exercise_Type_Yoga,0.014808872701450303,0.014808872701450303
full_non_sleep,4,elastic_alpha_0p001_l1_0p9,cat__Morning_Workout_No,0.5044224528136974,0.5044224528136974
full_non_sleep,4,elastic_alpha_0p001_l1_0p9,cat__Morning_Workout_Yes,-0.12739494030188647,0.12739494030188647
full_non_sleep,4,elastic_alpha_0p001_l1_0p9,cat__Workout_Intensity_High,-0.04402703389450558,0.04402703389450558
full_non_sleep,4,elastic_alpha_0p001_l1_0p9,cat__Workout_Intensity_Low,0.0,0.0
full_non_sleep,4,elastic_alpha_0p001_l1_0p9,cat__Workout_Intensity_Moderate,0.0,0.0
full_non_sleep,4,elastic_alpha_0p001_l1_0p9,cat__Gym_Member_No,-0.0,0.0
full_non_sleep,4,elastic_alpha_0p001_l1_0p9,cat__Gym_Member_Yes,0.0,0.0
full_non_sleep,4,elastic_alpha_0p001_l1_0p9,cat__Smoking_Status_Current,0.573671052070508,0.573671052070508
full_non_sleep,4,elastic_alpha_0p001_l1_0p9,cat__Smoking_Status_Former,-0.047896789122221194,0.047896789122221194
full_non_sleep,4,elastic_alpha_0p001_l1_0p9,cat__Smoking_Status_Never,-0.0,0.0
full_non_sleep,4,elastic_alpha_0p001_l1_0p9,cat__Alcohol_Consumption_Heavy,0.4007810281098599,0.4007810281098599
full_non_sleep,4,elastic_alpha_0p001_l1_0p9,cat__Alcohol_Consumption_Light,-0.0,0.0
full_non_sleep,4,elastic_alpha_0p001_l1_0p9,cat__Alcohol_Consumption_Moderate,-0.028778407871173656,0.028778407871173656
full_non_sleep,4,elastic_alpha_0p001_l1_0p9,cat__Meditation_Practice_No,0.4752251361795595,0.4752251361795595
full_non_sleep,4,elastic_alpha_0p001_l1_0p9,cat__Meditation_Practice_Yes,-0.1422807766946829,0.1422807766946829
full_non_sleep,4,elastic_alpha_0p001_l1_0p9,cat__Obesity_Risk_High,0.3922718589219219,0.3922718589219219
full_non_sleep,4,elastic_alpha_0p001_l1_0p9,cat__Obesity_Risk_Low,-0.21557838311757233,0.21557838311757233
full_non_sleep,4,elastic_alpha_0p001_l1_0p9,cat__Obesity_Risk_Medium,-0.0,0.0
full_non_sleep,4,elastic_alpha_0p001_l1_0p9,cat__Hypertension_Risk_High,-0.01672033356397803,0.01672033356397803
full_non_sleep,4,elastic_alpha_0p001_l1_0p9,cat__Hypertension_Risk_Low,0.04165330942180798,0.04165330942180798
full_non_sleep,4,elastic_alpha_0p001_l1_0p9,cat__Hypertension_Risk_Medium,-0.0,0.0
full_non_sleep,4,elastic_alpha_0p001_l1_0p9,cat__Diabetes_Risk_High,0.08942572921470172,0.08942572921470172
full_non_sleep,4,elastic_alpha_0p001_l1_0p9,cat__Diabetes_Risk_Low,-0.0,0.0
full_non_sleep,4,elastic_alpha_0p001_l1_0p9,cat__Diabetes_Risk_Medium,-0.026350448879500478,0.026350448879500478
full_non_sleep,4,elastic_alpha_0p001_l1_0p9,cat__Cardiovascular_Risk_High,0.05254773552261107,0.05254773552261107
full_non_sleep,4,elastic_alpha_0p001_l1_0p9,cat__Cardiovascular_Risk_Low,-0.04457054008839499,0.04457054008839499
full_non_sleep,4,elastic_alpha_0p001_l1_0p9,cat__Cardiovascular_Risk_Medium,-0.0,0.0
full_non_sleep,4,elastic_alpha_0p001_l1_0p9,cat__Fitness_Level_Average,0.024868757451408968,0.024868757451408968
full_non_sleep,4,elastic_alpha_0p001_l1_0p9,cat__Fitness_Level_Excellent,-0.02919927176395996,0.02919927176395996
full_non_sleep,4,elastic_alpha_0p001_l1_0p9,cat__Fitness_Level_Good,-0.05153762908810574,0.05153762908810574
full_non_sleep,4,elastic_alpha_0p001_l1_0p9,cat__Fitness_Level_Poor,0.06101753655019814,0.06101753655019814
full_non_sleep,4,elastic_alpha_0p001_l1_0p9,cat__Wellness_Category_Average,0.00858546902262439,0.00858546902262439
full_non_sleep,4,elastic_alpha_0p001_l1_0p9,cat__Wellness_Category_Excellent,-0.0069389081102285465,0.0069389081102285465
full_non_sleep,4,elastic_alpha_0p001_l1_0p9,cat__Wellness_Category_Good,-0.015323969686804731,0.015323969686804731
full_non_sleep,4,elastic_alpha_0p001_l1_0p9,cat__Wellness_Category_Poor,0.06097178510434272,0.06097178510434272
full_non_sleep,4,elastic_alpha_0p001_l1_0p9,cat__Early_Waker_No,0.058039400362587396,0.058039400362587396
full_non_sleep,4,elastic_alpha_0p001_l1_0p9,cat__Early_Waker_Yes,-0.015147548569928835,0.015147548569928835
proxy_removed,0,ridge_alpha_3,num__Age,-0.011039960409391258,0.011039960409391258
proxy_removed,0,ridge_alpha_3,num__Height_cm,0.030897009160226533,0.030897009160226533
proxy_removed,0,ridge_alpha_3,num__Weight_kg,-0.047523101170897884,0.047523101170897884
proxy_removed,0,ridge_alpha_3,num__BMI,0.05030911807828745,0.05030911807828745
proxy_removed,0,ridge_alpha_3,num__Exercise_Frequency_Per_Week,-0.8717615719404184,0.8717615719404184
proxy_removed,0,ridge_alpha_3,num__Exercise_Duration_Minutes,-0.006872017882350531,0.006872017882350531
proxy_removed,0,ridge_alpha_3,num__Daily_Steps,0.036844522253187295,0.036844522253187295
proxy_removed,0,ridge_alpha_3,num__Daily_Calorie_Intake,0.018047983413817525,0.018047983413817525
proxy_removed,0,ridge_alpha_3,num__Water_Intake_Liters,-0.02739028261466555,0.02739028261466555
proxy_removed,0,ridge_alpha_3,num__Fruit_Intake_Per_Day,0.014699970092452037,0.014699970092452037
proxy_removed,0,ridge_alpha_3,num__Vegetable_Intake_Per_Day,0.010583506917863007,0.010583506917863007
proxy_removed,0,ridge_alpha_3,num__Protein_Intake_Grams,-0.008512591326543325,0.008512591326543325
proxy_removed,0,ridge_alpha_3,num__Sugary_Drinks_Per_Week,0.003501424168749765,0.003501424168749765
proxy_removed,0,ridge_alpha_3,num__Fast_Food_Meals_Per_Week,-0.008282041445951177,0.008282041445951177
proxy_removed,0,ridge_alpha_3,num__Breakfast_Regularity_Score,0.015358154593171275,0.015358154593171275
proxy_removed,0,ridge_alpha_3,num__Stress_Level,0.7062440924986504,0.7062440924986504
proxy_removed,0,ridge_alpha_3,num__Working_Hours_Per_Day,0.06819034489091877,0.06819034489091877
proxy_removed,0,ridge_alpha_3,num__Sitting_Hours_Per_Day,-0.05926442360989378,0.05926442360989378
proxy_removed,0,ridge_alpha_3,num__Outdoor_Time_Hours,0.007217597148691197,0.007217597148691197
proxy_removed,0,ridge_alpha_3,num__Social_Interaction_Score,-0.12389031880321286,0.12389031880321286
proxy_removed,0,ridge_alpha_3,num__Resting_Heart_Rate,-0.0054640588036561945,0.0054640588036561945
proxy_removed,0,ridge_alpha_3,num__Systolic_BP,0.014815474501058664,0.014815474501058664
proxy_removed,0,ridge_alpha_3,num__Diastolic_BP,-0.008263992413175957,0.008263992413175957
proxy_removed,0,ridge_alpha_3,num__Cholesterol_Level,0.021010223522278996,0.021010223522278996
proxy_removed,0,ridge_alpha_3,num__Blood_Sugar_Level,0.006364837202767372,0.006364837202767372
proxy_removed,0,ridge_alpha_3,num__Energy_Level_Score,0.36084284156076935,0.36084284156076935
proxy_removed,0,ridge_alpha_3,num__Fatigue_Level_Score,-0.3983545850705084,0.3983545850705084
proxy_removed,0,ridge_alpha_3,num__Immune_Health_Score,0.0028208499916759083,0.0028208499916759083
proxy_removed,0,ridge_alpha_3,num__Mood_Score,0.5700141883142121,0.5700141883142121
proxy_removed,0,ridge_alpha_3,num__Anxiety_Score,-0.3709616876608979,0.3709616876608979
proxy_removed,0,ridge_alpha_3,num__Depression_Risk_Score,-0.21537428913714976,0.21537428913714976
proxy_removed,0,ridge_alpha_3,num__Productivity_Score,0.4681734815301727,0.4681734815301727
proxy_removed,0,ridge_alpha_3,num__Focus_Concentration_Score,0.2964845140932802,0.2964845140932802
proxy_removed,0,ridge_alpha_3,num__Life_Satisfaction_Score,-0.0003278309524827926,0.0003278309524827926
proxy_removed,0,ridge_alpha_3,cat__Gender_Female,-0.016994754922053913,0.016994754922053913
proxy_removed,0,ridge_alpha_3,cat__Gender_Male,-0.04187755533531658,0.04187755533531658
proxy_removed,0,ridge_alpha_3,cat__Gender_Non-binary,0.05887231025757519,0.05887231025757519
proxy_removed,0,ridge_alpha_3,cat__Country_Australia,-0.015103423800380397,0.015103423800380397
proxy_removed,0,ridge_alpha_3,cat__Country_Brazil,0.022263850770320292,0.022263850770320292
proxy_removed,0,ridge_alpha_3,cat__Country_Canada,-0.02284661406398304,0.02284661406398304
proxy_removed,0,ridge_alpha_3,cat__Country_France,0.07198356818167499,0.07198356818167499
proxy_removed,0,ridge_alpha_3,cat__Country_Germany,0.017094690197919305,0.017094690197919305
proxy_removed,0,ridge_alpha_3,cat__Country_India,0.029477168633555054,0.029477168633555054
proxy_removed,0,ridge_alpha_3,cat__Country_Italy,-0.07933903721109546,0.07933903721109546
proxy_removed,0,ridge_alpha_3,cat__Country_Japan,-0.01770766040924848,0.01770766040924848
proxy_removed,0,ridge_alpha_3,cat__Country_Mexico,-0.04037722527891036,0.04037722527891036
proxy_removed,0,ridge_alpha_3,cat__Country_Nigeria,0.04441363380391281,0.04441363380391281
proxy_removed,0,ridge_alpha_3,cat__Country_Pakistan,0.042018102047878474,0.042018102047878474
proxy_removed,0,ridge_alpha_3,cat__Country_South Korea,-0.09553651611674456,0.09553651611674456
proxy_removed,0,ridge_alpha_3,cat__Country_Spain,-0.012754013778458676,0.012754013778458676
proxy_removed,0,ridge_alpha_3,cat__Country_UK,0.03468564946823644,0.03468564946823644
proxy_removed,0,ridge_alpha_3,cat__Country_USA,0.021727827555272607,0.021727827555272607
proxy_removed,0,ridge_alpha_3,cat__Occupation_Accountant,-0.06492370404306398,0.06492370404306398
proxy_removed,0,ridge_alpha_3,cat__Occupation_Artist,-0.004085082661786768,0.004085082661786768
proxy_removed,0,ridge_alpha_3,cat__Occupation_Athlete,-0.003004600929615168,0.003004600929615168
proxy_removed,0,ridge_alpha_3,cat__Occupation_Chef,-0.03508514877123141,0.03508514877123141
proxy_removed,0,ridge_alpha_3,cat__Occupation_Doctor,0.08989790764155998,0.08989790764155998
proxy_removed,0,ridge_alpha_3,cat__Occupation_Entrepreneur,-0.02599133537033292,0.02599133537033292
proxy_removed,0,ridge_alpha_3,cat__Occupation_Freelancer,-0.02227896852323141,0.02227896852323141
proxy_removed,0,ridge_alpha_3,cat__Occupation_Laborer,0.048288193204463856,0.048288193204463856
proxy_removed,0,ridge_alpha_3,cat__Occupation_Lawyer,-0.0417619949522077,0.0417619949522077
proxy_removed,0,ridge_alpha_3,cat__Occupation_Manager,0.048048999821893514,0.048048999821893514
proxy_removed,0,ridge_alpha_3,cat__Occupation_Nurse,-0.0018084898654756093,0.0018084898654756093
proxy_removed,0,ridge_alpha_3,cat__Occupation_Retired,-0.0029852208836087424,0.0029852208836087424
proxy_removed,0,ridge_alpha_3,cat__Occupation_Software Engineer,0.03185727127567869,0.03185727127567869
proxy_removed,0,ridge_alpha_3,cat__Occupation_Student,0.010332047297215324,0.010332047297215324
proxy_removed,0,ridge_alpha_3,cat__Occupation_Teacher,-0.026499873240828475,0.026499873240828475
proxy_removed,0,ridge_alpha_3,cat__Marital_Status_Divorced,0.01236046907639348,0.01236046907639348
proxy_removed,0,ridge_alpha_3,cat__Marital_Status_Married,0.0191774858244181,0.0191774858244181
proxy_removed,0,ridge_alpha_3,cat__Marital_Status_Single,0.007808994307420415,0.007808994307420415
proxy_removed,0,ridge_alpha_3,cat__Marital_Status_Widowed,-0.039346949208154826,0.039346949208154826
proxy_removed,0,ridge_alpha_3,cat__Exercise_Type_Cycling,-0.037109470810236446,0.037109470810236446
proxy_removed,0,ridge_alpha_3,cat__Exercise_Type_HIIT,0.015380393933849962,0.015380393933849962
proxy_removed,0,ridge_alpha_3,cat__Exercise_Type_Running,-0.022611378029121738,0.022611378029121738
proxy_removed,0,ridge_alpha_3,cat__Exercise_Type_Sports,0.049833287826996295,0.049833287826996295
proxy_removed,0,ridge_alpha_3,cat__Exercise_Type_Swimming,0.059346828020931275,0.059346828020931275
proxy_removed,0,ridge_alpha_3,cat__Exercise_Type_Walking,-0.01398060649145839,0.01398060649145839
proxy_removed,0,ridge_alpha_3,cat__Exercise_Type_Weight Training,0.017807391030070934,0.017807391030070934
proxy_removed,0,ridge_alpha_3,cat__Exercise_Type_Yoga,-0.06866644548000587,0.06866644548000587
proxy_removed,0,ridge_alpha_3,cat__Morning_Workout_No,0.2929499778607218,0.2929499778607218
proxy_removed,0,ridge_alpha_3,cat__Morning_Workout_Yes,-0.29294997786073046,0.29294997786073046
proxy_removed,0,ridge_alpha_3,cat__Workout_Intensity_High,-0.03130580616323573,0.03130580616323573
proxy_removed,0,ridge_alpha_3,cat__Workout_Intensity_Low,0.015229996854220166,0.015229996854220166
proxy_removed,0,ridge_alpha_3,cat__Workout_Intensity_Moderate,0.01607580930909316,0.01607580930909316
proxy_removed,0,ridge_alpha_3,cat__Gym_Member_No,-0.008309202498942753,0.008309202498942753
proxy_removed,0,ridge_alpha_3,cat__Gym_Member_Yes,0.008309202498823208,0.008309202498823208
proxy_removed,0,ridge_alpha_3,cat__Smoking_Status_Current,0.02684302152689625,0.02684302152689625
proxy_removed,0,ridge_alpha_3,cat__Smoking_Status_Former,-0.03313132575078537,0.03313132575078537
proxy_removed,0,ridge_alpha_3,cat__Smoking_Status_Never,0.006288304223969488,0.006288304223969488
proxy_removed,0,ridge_alpha_3,cat__Alcohol_Consumption_Heavy,0.036195912563244954,0.036195912563244954
proxy_removed,0,ridge_alpha_3,cat__Alcohol_Consumption_Light,0.0035593945337256106,0.0035593945337256106
proxy_removed,0,ridge_alpha_3,cat__Alcohol_Consumption_Moderate,-0.03975530709721799,0.03975530709721799
proxy_removed,0,ridge_alpha_3,cat__Meditation_Practice_No,0.3196374242329983,0.3196374242329983
proxy_removed,0,ridge_alpha_3,cat__Meditation_Practice_Yes,-0.31963742423307107,0.31963742423307107
proxy_removed,0,ridge_alpha_3,cat__Obesity_Risk_High,-0.0084004326256763,0.0084004326256763
proxy_removed,0,ridge_alpha_3,cat__Obesity_Risk_Low,0.023938784331118294,0.023938784331118294
proxy_removed,0,ridge_alpha_3,cat__Obesity_Risk_Medium,-0.015538351705518831,0.015538351705518831
proxy_removed,0,ridge_alpha_3,cat__Hypertension_Risk_High,-0.001318781008481479,0.001318781008481479
proxy_removed,0,ridge_alpha_3,cat__Hypertension_Risk_Low,-0.007539935130501999,0.007539935130501999
proxy_removed,0,ridge_alpha_3,cat__Hypertension_Risk_Medium,0.00885871613901826,0.00885871613901826
proxy_removed,0,ridge_alpha_3,cat__Diabetes_Risk_High,0.08396685111516158,0.08396685111516158
proxy_removed,0,ridge_alpha_3,cat__Diabetes_Risk_Low,-0.03574600083161738,0.03574600083161738
proxy_removed,0,ridge_alpha_3,cat__Diabetes_Risk_Medium,-0.04822085028371087,0.04822085028371087
proxy_removed,0,ridge_alpha_3,cat__Cardiovascular_Risk_High,-0.053219275375958094,0.053219275375958094
proxy_removed,0,ridge_alpha_3,cat__Cardiovascular_Risk_Low,0.04439651668930416,0.04439651668930416
proxy_removed,0,ridge_alpha_3,cat__Cardiovascular_Risk_Medium,0.008822758686663129,0.008822758686663129
proxy_removed,0,ridge_alpha_3,cat__Early_Waker_No,0.07656505783040342,0.07656505783040342
proxy_removed,0,ridge_alpha_3,cat__Early_Waker_Yes,-0.07656505783048592,0.07656505783048592
proxy_removed,0,elastic_alpha_0p001_l1_0p9,num__Age,-0.012149034743484709,0.012149034743484709
proxy_removed,0,elastic_alpha_0p001_l1_0p9,num__Height_cm,0.0030593535609308984,0.0030593535609308984
proxy_removed,0,elastic_alpha_0p001_l1_0p9,num__Weight_kg,0.0,0.0
proxy_removed,0,elastic_alpha_0p001_l1_0p9,num__BMI,0.00023903633557263677,0.00023903633557263677
proxy_removed,0,elastic_alpha_0p001_l1_0p9,num__Exercise_Frequency_Per_Week,-0.8596787200710918,0.8596787200710918
proxy_removed,0,elastic_alpha_0p001_l1_0p9,num__Exercise_Duration_Minutes,-0.006528893404526836,0.006528893404526836
proxy_removed,0,elastic_alpha_0p001_l1_0p9,num__Daily_Steps,0.03143948463533207,0.03143948463533207
proxy_removed,0,elastic_alpha_0p001_l1_0p9,num__Daily_Calorie_Intake,0.016472993206826346,0.016472993206826346
proxy_removed,0,elastic_alpha_0p001_l1_0p9,num__Water_Intake_Liters,-0.025871027043515845,0.025871027043515845
proxy_removed,0,elastic_alpha_0p001_l1_0p9,num__Fruit_Intake_Per_Day,0.014260909315605414,0.014260909315605414
proxy_removed,0,elastic_alpha_0p001_l1_0p9,num__Vegetable_Intake_Per_Day,0.009984522403387435,0.009984522403387435
proxy_removed,0,elastic_alpha_0p001_l1_0p9,num__Protein_Intake_Grams,-0.00745291099232382,0.00745291099232382
proxy_removed,0,elastic_alpha_0p001_l1_0p9,num__Sugary_Drinks_Per_Week,0.0026132386978899237,0.0026132386978899237
proxy_removed,0,elastic_alpha_0p001_l1_0p9,num__Fast_Food_Meals_Per_Week,-0.00684024362052228,0.00684024362052228
proxy_removed,0,elastic_alpha_0p001_l1_0p9,num__Breakfast_Regularity_Score,0.014002341745770384,0.014002341745770384
proxy_removed,0,elastic_alpha_0p001_l1_0p9,num__Stress_Level,0.6984811018229548,0.6984811018229548
proxy_removed,0,elastic_alpha_0p001_l1_0p9,num__Working_Hours_Per_Day,0.06063341856232926,0.06063341856232926
proxy_removed,0,elastic_alpha_0p001_l1_0p9,num__Sitting_Hours_Per_Day,-0.051727913177934154,0.051727913177934154
proxy_removed,0,elastic_alpha_0p001_l1_0p9,num__Outdoor_Time_Hours,0.005557110105017148,0.005557110105017148
proxy_removed,0,elastic_alpha_0p001_l1_0p9,num__Social_Interaction_Score,-0.12262906964179353,0.12262906964179353
proxy_removed,0,elastic_alpha_0p001_l1_0p9,num__Resting_Heart_Rate,-0.0038811486878752256,0.0038811486878752256
proxy_removed,0,elastic_alpha_0p001_l1_0p9,num__Systolic_BP,0.006965528526454153,0.006965528526454153
proxy_removed,0,elastic_alpha_0p001_l1_0p9,num__Diastolic_BP,-0.003280210131566026,0.003280210131566026
proxy_removed,0,elastic_alpha_0p001_l1_0p9,num__Cholesterol_Level,0.01693439166662031,0.01693439166662031
proxy_removed,0,elastic_alpha_0p001_l1_0p9,num__Blood_Sugar_Level,0.008422067985576613,0.008422067985576613
proxy_removed,0,elastic_alpha_0p001_l1_0p9,num__Energy_Level_Score,0.35711687658090036,0.35711687658090036
proxy_removed,0,elastic_alpha_0p001_l1_0p9,num__Fatigue_Level_Score,-0.40038694274219055,0.40038694274219055
proxy_removed,0,elastic_alpha_0p001_l1_0p9,num__Immune_Health_Score,0.0,0.0
proxy_removed,0,elastic_alpha_0p001_l1_0p9,num__Mood_Score,0.5670804426709449,0.5670804426709449
proxy_removed,0,elastic_alpha_0p001_l1_0p9,num__Anxiety_Score,-0.3674818597977582,0.3674818597977582
proxy_removed,0,elastic_alpha_0p001_l1_0p9,num__Depression_Risk_Score,-0.21395926034650933,0.21395926034650933
proxy_removed,0,elastic_alpha_0p001_l1_0p9,num__Productivity_Score,0.46499660124822745,0.46499660124822745
proxy_removed,0,elastic_alpha_0p001_l1_0p9,num__Focus_Concentration_Score,0.29567069086945974,0.29567069086945974
proxy_removed,0,elastic_alpha_0p001_l1_0p9,num__Life_Satisfaction_Score,-0.0,0.0
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Gender_Female,-0.0,0.0
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Gender_Male,-0.0198913089978208,0.0198913089978208
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Gender_Non-binary,0.053811786050368064,0.053811786050368064
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Country_Australia,-0.010807148873247064,0.010807148873247064
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Country_Brazil,0.0,0.0
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Country_Canada,-0.023108750939331266,0.023108750939331266
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Country_France,0.039426917957485076,0.039426917957485076
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Country_Germany,0.0,0.0
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Country_India,0.010764673567979319,0.010764673567979319
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Country_Italy,-0.0698026378449287,0.0698026378449287
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Country_Japan,-0.014727906078048292,0.014727906078048292
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Country_Mexico,-0.0348851051451073,0.0348851051451073
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Country_Nigeria,0.0142104640787411,0.0142104640787411
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Country_Pakistan,0.01862391419967027,0.01862391419967027
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Country_South Korea,-0.08803208096141267,0.08803208096141267
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Country_Spain,-0.0041219657586860185,0.0041219657586860185
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Country_UK,0.011137768248645569,0.011137768248645569
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Country_USA,0.0022138123151825913,0.0022138123151825913
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Occupation_Accountant,-0.04582431625016566,0.04582431625016566
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Occupation_Artist,0.0,0.0
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Occupation_Athlete,0.0,0.0
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Occupation_Chef,-0.006764590737575759,0.006764590737575759
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Occupation_Doctor,0.08225769219382448,0.08225769219382448
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Occupation_Entrepreneur,-0.00484019364148041,0.00484019364148041
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Occupation_Freelancer,-0.0031655101434599152,0.0031655101434599152
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Occupation_Laborer,0.038521573818746754,0.038521573818746754
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Occupation_Lawyer,-0.017539986706175143,0.017539986706175143
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Occupation_Manager,0.04508846224155775,0.04508846224155775
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Occupation_Nurse,0.0,0.0
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Occupation_Retired,0.0,0.0
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Occupation_Software Engineer,0.02849396939017084,0.02849396939017084
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Occupation_Student,0.009648699132934303,0.009648699132934303
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Occupation_Teacher,-0.010922814835691684,0.010922814835691684
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Marital_Status_Divorced,0.0,0.0
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Marital_Status_Married,0.008677193544136699,0.008677193544136699
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Marital_Status_Single,-0.0,0.0
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Marital_Status_Widowed,-0.03440336394374693,0.03440336394374693
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Exercise_Type_Cycling,-0.02577731133879462,0.02577731133879462
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Exercise_Type_HIIT,0.009506051403416536,0.009506051403416536
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Exercise_Type_Running,-0.015131562126071078,0.015131562126071078
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Exercise_Type_Sports,0.03697470272177703,0.03697470272177703
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Exercise_Type_Swimming,0.05039160229486727,0.05039160229486727
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Exercise_Type_Walking,-0.00664927012630433,0.00664927012630433
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Exercise_Type_Weight Training,0.013830351749802568,0.013830351749802568
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Exercise_Type_Yoga,-0.05857550185790234,0.05857550185790234
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Morning_Workout_No,0.3919608388962267,0.3919608388962267
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Morning_Workout_Yes,-0.18923403279512266,0.18923403279512266
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Workout_Intensity_High,-0.042370501394096274,0.042370501394096274
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Workout_Intensity_Low,0.0,0.0
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Workout_Intensity_Moderate,0.00013851177004713615,0.00013851177004713615
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Gym_Member_No,-0.008672574873279444,0.008672574873279444
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Gym_Member_Yes,0.0043543196232204,0.0043543196232204
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Smoking_Status_Current,0.0026044202189966378,0.0026044202189966378
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Smoking_Status_Former,-0.034415964103276485,0.034415964103276485
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Smoking_Status_Never,0.0,0.0
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Alcohol_Consumption_Heavy,0.023324067481470773,0.023324067481470773
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Alcohol_Consumption_Light,0.0,0.0
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Alcohol_Consumption_Moderate,-0.03905342779763217,0.03905342779763217
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Meditation_Practice_No,0.4044036610501692,0.4044036610501692
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Meditation_Practice_Yes,-0.2278958406579105,0.2278958406579105
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Obesity_Risk_High,-0.0,0.0
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Obesity_Risk_Low,0.014839823819676544,0.014839823819676544
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Obesity_Risk_Medium,-0.007035903360251724,0.007035903360251724
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Hypertension_Risk_High,-0.0,0.0
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Hypertension_Risk_Low,-0.0028768895963127957,0.0028768895963127957
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Hypertension_Risk_Medium,0.012093278360852522,0.012093278360852522
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Diabetes_Risk_High,0.0945941553258821,0.0945941553258821
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Diabetes_Risk_Low,-0.0,0.0
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Diabetes_Risk_Medium,-0.013702124013294957,0.013702124013294957
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Cardiovascular_Risk_High,-0.030110086332546082,0.030110086332546082
proxy_removed,0,elastic_alpha_0p001_l1_0p9,cat__Cardiovascular_Risk_Low,0.017682729046193724,0.017682729046193724
